account_id,segment,industry,plan_core,addon_finance_active,months_since_finance_activation,invoices_issued_count,nf_issued_count,ap_bills_created,ar_bills_created,bank_reconciliations_run,auto_rules_configured,finance_users_active,logins_total,finance_module_sessions,finance_related_tickets,avg_resolution_time_finance_tickets_min,ticket_topic_top,finance_addon_churned,account_total_churned,nps_finance,mrr_finance,os,browser
ACC-11576,Mid-market,Serviços,Pro,false,13,2,0,2,4,1,3,1,12,1,1,49,Dúvida de configuração,false,false,0,100.05,Mac,Edge
ACC-11577,Mid-market,Varejo,Enterprise,true,4,5,2,2,4,2,2,2,8,1,0,35,Suporte geral,false,false,8,27.79,Windows,Firefox
ACC-11578,Mid-market,Varejo,Starter,false,21,1,2,8,5,2,1,2,10,2,0,20,Dúvida de configuração,false,false,8,120.86,Mac,Chrome
ACC-11579,Enterprise,Varejo,Starter,false,2,9,4,4,3,1,2,1,8,5,0,25,Erro NF-e,false,false,9,113.61,Mac,Chrome
ACC-11580,SMB,Varejo,Starter,false,18,5,4,0,6,1,2,3,9,6,2,28,Integração bancária,true,false,1,87.71,Mac,Firefox
ACC-11581,SMB,Serviços,Enterprise,true,8,4,2,1,3,3,1,0,8,4,1,46,Dúvida de configuração,true,false,0,91.60,Mac,Chrome
ACC-11582,SMB,Serviços,Pro,true,13,5,3,7,2,1,1,3,16,5,1,51,Integração bancária,false,false,9,178.89,Windows,Chrome
ACC-11583,Enterprise,Serviços,Pro,true,13,6,2,4,7,1,2,2,5,6,4,20,Integração bancária,false,false,1,35.44,Mac,Chrome
ACC-11584,Mid-market,SaaS,Starter,false,17,6,1,2,1,1,1,2,10,3,1,34,Dúvida de configuração,false,false,0,122.31,Mac,Firefox
ACC-11585,Mid-market,Varejo,Pro,true,16,8,5,1,1,3,1,2,11,3,2,67,Bug de fatura,false,false,4,103.35,Windows,Chrome
ACC-11586,SMB,SaaS,Starter,true,11,9,3,4,4,1,1,0,12,7,0,15,Integração bancária,false,false,1,106.95,Windows,Safari
ACC-11587,SMB,Varejo,Starter,true,7,3,1,4,1,2,0,5,10,5,0,36,Dúvida de configuração,false,false,6,79.85,Windows,Chrome
ACC-11588,Mid-market,Serviços,Starter,false,7,3,4,0,5,4,0,3,9,6,0,30,Dúvida de configuração,false,false,6,136.50,Windows,Firefox
ACC-11589,SMB,Varejo,Pro,true,11,4,3,2,2,1,1,3,10,5,3,44,Integração bancária,false,false,2,0.00,Linux,Chrome
ACC-11590,SMB,Indústria,Enterprise,true,16,5,0,5,5,1,1,2,10,5,0,41,Dúvida de configuração,false,false,1,118.65,Windows,Chrome
ACC-11591,Mid-market,Indústria,Pro,false,1,6,1,1,3,3,0,2,6,4,1,31,Dúvida de configuração,false,false,8,129.22,Windows,Chrome
ACC-11592,SMB,Varejo,Starter,false,17,0,2,7,4,4,0,1,9,3,2,5,Erro NF-e,false,false,7,108.56,Windows,Chrome
ACC-11593,SMB,Varejo,Starter,false,18,7,3,7,7,2,1,0,5,7,0,36,Erro NF-e,false,false,3,6.58,Linux,Firefox
ACC-11594,SMB,Serviços,Starter,false,4,4,1,2,4,1,2,0,10,8,0,36,Integração bancária,false,false,9,119.13,Windows,Firefox
ACC-11595,Mid-market,Varejo,Starter,true,16,4,2,2,3,5,1,1,14,10,3,40,Bug de fatura,false,false,0,119.16,Windows,Firefox
ACC-11596,SMB,Varejo,Starter,false,3,7,1,2,4,3,3,4,12,6,1,10,Erro NF-e,true,false,5,11.02,Windows,Chrome
ACC-11597,Mid-market,Varejo,Starter,true,11,10,1,1,7,1,1,3,14,5,0,29,Suporte geral,false,false,0,0.00,Mac,Firefox
ACC-11598,SMB,SaaS,Enterprise,false,4,5,3,1,5,2,0,1,11,4,0,34,Erro NF-e,false,false,0,88.57,Windows,Chrome
ACC-11599,SMB,Varejo,Starter,true,6,4,1,7,3,4,1,4,14,9,0,8,Erro NF-e,true,false,1,139.59,Windows,Chrome
ACC-11600,Mid-market,Varejo,Starter,true,3,10,4,3,4,2,1,3,11,6,0,12,Erro NF-e,true,false,10,136.03,Mac,Chrome
ACC-11601,SMB,Varejo,Starter,false,19,8,2,1,3,0,1,4,7,3,3,33,Erro NF-e,true,false,2,105.11,Windows,Safari
ACC-11602,Mid-market,Varejo,Enterprise,true,18,7,1,4,1,6,0,1,11,7,2,20,Dúvida de configuração,true,false,1,86.39,Windows,Chrome
ACC-11603,Enterprise,SaaS,Pro,false,18,7,7,1,3,4,1,2,14,2,0,11,Integração bancária,false,false,9,67.66,Mac,Chrome
ACC-11604,SMB,Indústria,Starter,false,11,9,0,2,3,2,0,2,14,6,2,43,Integração bancária,false,false,6,39.82,Windows,Chrome
ACC-11605,SMB,Varejo,Starter,false,15,5,3,3,3,2,1,5,13,5,2,21,Dúvida de configuração,false,true,0,96.86,Windows,Edge
ACC-11606,Mid-market,Varejo,Starter,false,11,2,3,3,9,2,1,1,18,3,0,25,Integração bancária,false,false,4,117.72,Windows,Chrome
ACC-11607,SMB,Serviços,Enterprise,true,9,3,1,6,4,1,1,4,12,6,0,42,Integração bancária,false,false,1,116.41,Windows,Chrome
ACC-11608,SMB,SaaS,Pro,true,16,4,1,3,3,1,2,2,15,5,1,29,Integração bancária,false,false,2,65.65,Windows,Chrome
ACC-11609,Mid-market,SaaS,Pro,true,13,5,5,4,4,3,0,2,8,0,4,51,Dúvida de configuração,false,false,9,75.64,Mac,Chrome
ACC-11610,Enterprise,Varejo,Pro,true,5,6,1,2,0,2,0,2,16,6,0,46,Erro NF-e,false,false,3,0.00,Windows,Safari
ACC-11611,Enterprise,Serviços,Starter,true,17,7,3,4,9,2,2,2,12,9,1,33,Dúvida de configuração,true,false,5,59.80,Windows,Chrome
ACC-11612,SMB,SaaS,Starter,false,5,3,3,2,5,2,1,2,7,6,1,21,Bug de fatura,false,false,2,110.18,Windows,Chrome
ACC-11613,Mid-market,SaaS,Pro,true,14,6,3,0,3,1,1,2,13,6,0,25,Dúvida de configuração,false,false,5,154.66,Windows,Safari
ACC-11614,Mid-market,SaaS,Enterprise,false,4,4,1,6,1,2,2,4,6,4,2,43,Integração bancária,false,false,8,10.20,Mac,Edge
ACC-11615,SMB,SaaS,Starter,true,8,7,1,4,3,3,3,3,6,3,1,25,Integração bancária,false,false,7,85.83,Linux,Chrome
ACC-11616,Mid-market,Indústria,Pro,false,22,10,2,8,7,0,2,1,10,4,2,40,Erro NF-e,false,false,10,76.57,Mac,Chrome
ACC-11617,SMB,Varejo,Enterprise,false,5,8,2,4,4,2,0,2,10,1,1,27,Bug de fatura,false,false,8,130.40,Windows,Safari
ACC-11618,SMB,SaaS,Starter,false,15,6,1,1,4,1,3,3,10,2,0,6,Dúvida de configuração,false,false,7,93.92,Mac,Chrome
ACC-11619,Mid-market,Varejo,Enterprise,true,11,3,1,3,3,1,0,1,15,7,0,16,Bug de fatura,false,false,4,91.86,Windows,Edge
ACC-11620,Mid-market,Serviços,Pro,false,4,5,2,2,3,4,1,1,11,3,0,74,Integração bancária,false,true,5,90.16,Windows,Firefox
ACC-11621,SMB,Varejo,Starter,false,1,3,1,3,4,1,2,0,18,4,3,41,Erro NF-e,false,false,1,62.85,Windows,Chrome
ACC-11622,SMB,Serviços,Starter,true,0,6,2,1,4,1,1,2,11,4,0,12,Integração bancária,false,false,2,67.43,Linux,Chrome
ACC-11623,Enterprise,Indústria,Starter,true,18,7,0,2,3,4,0,1,10,6,0,27,Erro NF-e,false,false,7,128.58,Windows,Chrome
ACC-11624,SMB,SaaS,Enterprise,false,11,2,0,2,3,3,0,0,8,4,1,34,Dúvida de configuração,false,false,7,208.60,Linux,Safari
ACC-11625,SMB,Varejo,Pro,false,8,5,2,3,5,2,0,4,11,4,1,31,Erro NF-e,false,true,2,86.04,Windows,Safari
ACC-11626,SMB,SaaS,Enterprise,false,1,4,1,3,2,1,0,1,13,2,1,30,Erro NF-e,false,false,5,11.62,Windows,Safari
ACC-11627,Mid-market,Serviços,Pro,false,1,4,0,4,3,0,1,8,13,6,0,30,Dúvida de configuração,false,false,4,139.92,Windows,Chrome
ACC-11628,SMB,SaaS,Enterprise,true,6,8,1,2,4,4,1,2,12,2,4,51,Bug de fatura,false,false,9,112.07,Windows,Chrome
ACC-11629,SMB,SaaS,Starter,false,16,5,4,5,5,2,3,2,14,11,0,25,Erro NF-e,false,false,0,117.51,Linux,Chrome
ACC-11630,SMB,Varejo,Pro,false,16,2,7,3,5,2,2,3,9,5,1,24,Erro NF-e,false,false,3,84.28,Windows,Chrome
ACC-11631,SMB,SaaS,Pro,false,3,3,2,1,11,0,1,1,4,6,2,0,Bug de fatura,false,false,0,114.68,Linux,Chrome
ACC-11632,SMB,Varejo,Pro,true,17,9,5,2,4,3,0,4,9,8,1,33,Erro NF-e,false,false,9,147.91,Mac,Chrome
ACC-11633,Mid-market,Varejo,Pro,true,16,8,4,9,4,4,1,2,17,2,1,26,Bug de fatura,false,false,10,88.59,Windows,Chrome
ACC-11634,Mid-market,Varejo,Starter,false,4,8,6,3,5,2,2,3,10,3,3,23,Erro NF-e,false,false,9,146.86,Windows,Firefox
ACC-11635,Enterprise,Serviços,Starter,false,8,4,1,3,8,3,1,5,8,11,3,30,Erro NF-e,true,false,10,72.09,Windows,Safari
ACC-11636,SMB,Serviços,Pro,true,5,6,2,5,6,5,1,2,9,6,1,21,Erro NF-e,false,false,9,30.52,Windows,Firefox
ACC-11637,Enterprise,Varejo,Enterprise,false,4,7,3,3,5,8,2,3,21,3,0,47,Erro NF-e,true,false,0,72.10,Windows,Chrome
ACC-11638,SMB,SaaS,Pro,false,9,3,1,2,6,2,1,2,7,1,0,5,Erro NF-e,false,false,10,204.35,Mac,Chrome
ACC-11639,SMB,Varejo,Starter,false,13,3,1,2,4,2,2,1,13,2,0,35,Erro NF-e,true,false,3,94.31,Windows,Chrome
ACC-11640,SMB,Serviços,Starter,true,5,3,1,1,6,3,0,0,12,7,0,36,Integração bancária,false,false,3,139.81,Windows,Chrome
ACC-11641,Mid-market,SaaS,Starter,false,8,3,1,6,2,1,0,3,7,8,1,18,Dúvida de configuração,false,false,10,91.86,Windows,Edge
ACC-11642,SMB,SaaS,Starter,true,8,7,1,3,1,4,1,5,7,1,2,0,Dúvida de configuração,false,false,7,142.43,Windows,Edge
ACC-11643,SMB,SaaS,Starter,true,19,2,3,3,3,1,1,2,13,6,0,24,Erro NF-e,false,false,6,116.85,Windows,Firefox
ACC-11644,Mid-market,Serviços,Pro,true,20,3,4,1,5,2,2,4,8,5,1,16,Integração bancária,false,false,0,144.46,Windows,Firefox
ACC-11645,Enterprise,SaaS,Enterprise,false,23,6,2,5,1,1,2,2,15,9,1,25,Integração bancária,true,false,0,19.70,Mac,Chrome
ACC-11646,Mid-market,Varejo,Starter,false,3,1,4,2,8,3,1,3,7,5,1,15,Integração bancária,false,false,5,47.41,Mac,Chrome
ACC-11647,SMB,SaaS,Pro,false,5,5,0,0,5,4,1,6,6,4,3,52,Bug de fatura,false,false,8,137.50,Windows,Chrome
ACC-11648,Mid-market,Indústria,Pro,false,21,4,2,2,4,3,1,3,6,4,1,27,Dúvida de configuração,false,false,3,73.86,Windows,Chrome
ACC-11649,SMB,Serviços,Starter,true,21,4,3,2,5,1,2,2,9,4,0,18,Integração bancária,false,false,3,71.26,Windows,Chrome
ACC-11650,Mid-market,Varejo,Starter,false,17,7,2,5,3,6,1,3,12,8,0,26,Dúvida de configuração,false,false,9,81.16,Windows,Safari
ACC-11651,Mid-market,Varejo,Starter,false,2,3,2,5,7,2,1,2,7,9,2,30,Bug de fatura,false,false,2,134.26,Windows,Chrome
ACC-11652,SMB,Varejo,Starter,false,6,6,1,2,2,4,0,1,8,2,0,28,Bug de fatura,false,false,1,55.64,Windows,Chrome
ACC-11653,SMB,SaaS,Enterprise,false,0,7,1,2,1,1,2,2,14,7,0,33,Integração bancária,false,false,1,37.85,Mac,Safari
ACC-11654,SMB,Serviços,Pro,true,7,5,2,2,5,3,0,0,13,4,0,28,Integração bancária,false,false,2,167.49,Windows,Firefox
ACC-11655,SMB,Varejo,Pro,true,12,5,1,5,2,1,1,2,8,5,1,40,Integração bancária,false,false,6,95.58,Windows,Chrome
ACC-11656,SMB,Serviços,Pro,true,13,6,1,3,6,3,1,2,10,6,0,11,Integração bancária,true,false,6,87.35,Mac,Chrome
ACC-11657,SMB,SaaS,Starter,true,21,10,4,0,5,1,2,2,6,10,0,0,Integração bancária,false,false,8,142.99,Windows,Firefox
ACC-11658,Enterprise,Serviços,Pro,true,2,4,3,4,2,1,0,3,11,3,0,39,Bug de fatura,false,false,5,108.49,Windows,Firefox
ACC-11659,Enterprise,Serviços,Starter,false,15,3,2,5,2,2,2,2,6,5,1,30,Erro NF-e,false,false,6,0.00,Linux,Chrome
ACC-11660,SMB,SaaS,Starter,false,11,10,2,3,5,0,1,2,5,2,3,7,Integração bancária,false,false,2,77.85,Windows,Chrome
ACC-11661,Enterprise,Varejo,Pro,true,6,6,2,4,4,3,1,1,6,6,1,55,Integração bancária,false,false,6,9.01,Windows,Edge
ACC-11662,SMB,Varejo,Starter,false,6,4,3,2,3,1,1,4,15,4,1,20,Suporte geral,false,false,3,35.45,Mac,Chrome
ACC-11663,Enterprise,Serviços,Starter,false,8,5,3,3,3,1,1,0,10,3,2,9,Erro NF-e,false,false,2,85.56,Windows,Safari
ACC-11664,SMB,Serviços,Starter,false,7,11,4,3,2,0,0,1,8,3,1,43,Erro NF-e,false,false,3,106.84,Windows,Chrome
ACC-11665,Mid-market,SaaS,Pro,false,23,2,6,3,5,1,4,3,6,0,0,4,Integração bancária,false,true,8,165.64,Windows,Chrome
ACC-11666,SMB,Indústria,Enterprise,true,20,5,1,5,6,3,0,4,12,7,3,18,Dúvida de configuração,true,false,9,160.23,Windows,Chrome
ACC-11667,Mid-market,Serviços,Starter,true,23,2,2,8,5,2,1,1,13,4,1,18,Suporte geral,false,false,10,134.20,Linux,Chrome
ACC-11668,SMB,Varejo,Starter,true,6,5,1,3,1,3,2,3,9,9,2,25,Erro NF-e,false,false,10,113.50,Windows,Chrome
ACC-11669,SMB,Indústria,Pro,false,22,5,2,2,0,2,0,4,12,6,3,30,Dúvida de configuração,false,false,0,140.22,Mac,Firefox
ACC-11670,Mid-market,Serviços,Enterprise,true,11,4,3,4,5,3,1,5,8,7,1,27,Dúvida de configuração,false,false,7,85.63,Windows,Firefox
ACC-11671,SMB,SaaS,Pro,false,20,3,1,1,1,1,3,3,12,8,0,25,Suporte geral,false,false,0,48.90,Mac,Edge
ACC-11672,SMB,Serviços,Starter,false,2,5,4,4,7,2,5,1,12,5,0,34,Integração bancária,false,false,1,126.37,Linux,Edge
ACC-11673,SMB,Varejo,Enterprise,false,10,2,3,2,7,2,0,1,10,3,3,33,Dúvida de configuração,false,false,9,114.70,Windows,Chrome
ACC-11674,Mid-market,Varejo,Starter,false,5,6,1,2,3,2,0,3,10,9,0,17,Erro NF-e,false,false,7,179.99,Windows,Edge
ACC-11675,Enterprise,SaaS,Enterprise,false,8,4,4,2,1,2,2,2,14,5,0,58,Dúvida de configuração,false,false,8,100.43,Linux,Chrome
ACC-11676,Mid-market,Serviços,Enterprise,true,4,2,3,6,2,1,3,3,6,5,0,27,Integração bancária,false,false,4,76.70,Windows,Firefox
ACC-11677,SMB,Varejo,Enterprise,false,0,1,1,3,8,3,0,3,10,0,2,22,Erro NF-e,false,false,3,149.16,Windows,Chrome
ACC-11678,SMB,Varejo,Starter,true,8,5,3,1,6,4,2,1,9,1,1,28,Suporte geral,false,false,1,155.83,Windows,Safari
ACC-11679,Enterprise,Indústria,Pro,false,9,2,1,3,5,3,0,3,9,9,5,42,Dúvida de configuração,false,false,3,135.49,Windows,Edge
ACC-11680,SMB,Varejo,Pro,false,4,4,4,4,3,0,0,4,14,2,0,19,Erro NF-e,false,false,0,50.23,Windows,Edge
ACC-11681,SMB,Varejo,Starter,false,14,4,2,3,4,0,2,5,16,5,1,49,Suporte geral,true,false,7,90.01,Windows,Chrome
ACC-11682,Mid-market,SaaS,Pro,true,20,5,1,4,7,3,0,1,12,6,2,19,Dúvida de configuração,false,false,9,35.57,Linux,Chrome
ACC-11683,SMB,Varejo,Enterprise,false,10,5,0,1,2,6,0,2,6,5,1,0,Erro NF-e,false,false,0,55.19,Linux,Edge
ACC-11684,SMB,Serviços,Pro,false,4,5,0,3,9,1,0,2,14,3,2,42,Suporte geral,false,false,4,89.42,Windows,Chrome
ACC-11685,Enterprise,Varejo,Starter,false,5,3,0,5,5,3,0,4,12,7,2,22,Dúvida de configuração,false,false,9,34.75,Windows,Firefox
ACC-11686,Mid-market,Varejo,Starter,false,14,5,1,1,5,0,1,1,10,3,0,36,Dúvida de configuração,false,false,8,98.38,Windows,Chrome
ACC-11687,Mid-market,Indústria,Pro,false,21,3,2,5,3,3,0,1,12,7,0,35,Erro NF-e,false,false,8,90.77,Windows,Edge
ACC-11688,Mid-market,Varejo,Starter,true,22,5,2,2,2,2,2,3,13,6,2,15,Bug de fatura,true,false,2,114.25,Windows,Chrome
ACC-11689,SMB,SaaS,Enterprise,true,22,1,2,2,5,2,1,2,10,5,1,25,Integração bancária,false,false,7,28.85,Windows,Edge
ACC-11690,Mid-market,Serviços,Pro,true,4,5,1,3,5,0,2,0,8,7,3,11,Suporte geral,true,false,10,156.65,Windows,Chrome
ACC-11691,SMB,SaaS,Starter,false,12,7,2,0,3,1,0,3,10,11,0,36,Erro NF-e,true,true,0,181.43,Windows,Chrome
ACC-11692,Enterprise,Serviços,Starter,false,0,8,2,2,5,3,1,3,16,1,3,12,Integração bancária,false,false,0,17.43,Windows,Safari
ACC-11693,SMB,Serviços,Enterprise,true,7,5,2,1,4,2,0,0,11,8,2,35,Erro NF-e,false,false,2,117.06,Mac,Chrome
ACC-11694,SMB,Varejo,Starter,true,12,4,3,1,5,3,1,1,15,6,0,55,Dúvida de configuração,false,false,4,53.30,Windows,Chrome
ACC-11695,SMB,Varejo,Starter,true,21,3,0,2,10,2,0,2,9,1,1,0,Bug de fatura,false,false,7,148.62,Windows,Chrome
ACC-11696,SMB,Serviços,Enterprise,false,8,10,0,1,2,1,1,3,17,4,0,45,Erro NF-e,false,false,8,79.26,Windows,Safari
ACC-11697,SMB,Serviços,Pro,false,17,5,4,3,6,6,0,0,15,6,0,54,Integração bancária,true,false,7,131.10,Linux,Chrome
ACC-11698,Mid-market,SaaS,Starter,false,17,2,0,1,4,4,0,2,9,4,1,15,Suporte geral,true,true,7,174.10,Windows,Chrome
ACC-11699,SMB,SaaS,Starter,false,0,4,2,2,5,0,1,2,12,5,2,25,Erro NF-e,false,false,6,79.79,Linux,Chrome
ACC-11700,Mid-market,SaaS,Starter,true,14,7,2,5,3,4,1,3,11,7,2,16,Erro NF-e,true,false,2,132.53,Windows,Chrome
ACC-11701,Mid-market,Varejo,Starter,false,1,5,0,1,5,4,1,1,2,9,0,27,Integração bancária,false,false,7,91.92,Windows,Chrome
ACC-11702,Mid-market,Indústria,Enterprise,true,18,2,1,1,4,1,0,3,11,11,1,37,Erro NF-e,false,false,4,117.39,Linux,Edge
ACC-11703,SMB,Varejo,Starter,true,3,4,1,4,3,1,0,3,8,5,0,29,Dúvida de configuração,false,false,0,71.11,Windows,Chrome
ACC-11704,SMB,Indústria,Starter,true,10,3,1,4,3,2,0,1,9,5,1,49,Integração bancária,false,true,0,174.92,Linux,Firefox
ACC-11705,SMB,SaaS,Starter,false,0,9,1,6,4,5,0,1,7,4,3,34,Dúvida de configuração,false,false,10,108.48,Windows,Firefox
ACC-11706,SMB,Varejo,Starter,false,8,4,0,4,8,2,1,1,7,1,2,22,Suporte geral,false,false,2,94.53,Windows,Chrome
ACC-11707,Enterprise,Serviços,Starter,true,14,7,3,3,3,3,0,2,16,5,0,31,Bug de fatura,true,false,5,115.24,Windows,Firefox
ACC-11708,Mid-market,Serviços,Starter,false,19,8,1,4,2,1,1,1,17,6,1,42,Bug de fatura,false,false,2,134.91,Windows,Edge
ACC-11709,SMB,Serviços,Starter,false,12,4,4,4,4,1,0,3,12,7,1,24,Suporte geral,false,false,2,133.41,Windows,Chrome
ACC-11710,Enterprise,Serviços,Enterprise,true,9,3,5,1,3,2,1,2,8,4,0,50,Integração bancária,false,false,4,78.44,Windows,Firefox
ACC-11711,Mid-market,Serviços,Starter,false,16,4,4,3,3,2,0,1,10,6,0,46,Integração bancária,false,false,0,151.56,Mac,Chrome
ACC-11712,SMB,Indústria,Pro,false,21,3,1,3,6,2,0,3,5,6,2,9,Erro NF-e,false,false,6,133.83,Windows,Chrome
ACC-11713,Mid-market,Varejo,Pro,false,23,5,1,1,5,3,1,2,12,5,1,48,Erro NF-e,false,false,7,158.79,Windows,Chrome
ACC-11714,Enterprise,Serviços,Pro,true,0,6,5,3,3,1,0,5,11,10,2,33,Integração bancária,false,false,7,98.05,Windows,Chrome
ACC-11715,Enterprise,Varejo,Pro,true,22,0,2,1,6,1,2,0,13,3,0,20,Integração bancária,false,false,9,138.48,Windows,Firefox
ACC-11716,SMB,Serviços,Enterprise,false,14,5,1,4,3,3,1,2,9,5,0,27,Suporte geral,false,false,1,85.69,Windows,Chrome
ACC-11717,SMB,Serviços,Starter,false,11,5,3,3,5,3,0,1,4,1,1,41,Erro NF-e,false,false,5,28.85,Mac,Chrome
ACC-11718,SMB,Serviços,Enterprise,false,2,5,2,3,7,2,2,3,10,2,0,37,Dúvida de configuração,false,false,9,131.56,Windows,Chrome
ACC-11719,SMB,Serviços,Starter,false,6,7,2,1,6,2,1,1,5,5,1,38,Erro NF-e,true,false,1,123.96,Windows,Firefox
ACC-11720,SMB,Indústria,Starter,false,18,5,2,3,5,3,1,2,13,3,1,54,Erro NF-e,true,false,8,109.63,Windows,Chrome
ACC-11721,SMB,Indústria,Pro,false,11,6,0,2,7,1,1,1,8,5,2,53,Suporte geral,false,false,7,172.43,Windows,Chrome
ACC-11722,Mid-market,Serviços,Starter,true,17,11,3,5,4,1,0,1,10,3,2,0,Dúvida de configuração,false,false,4,86.66,Windows,Chrome
ACC-11723,Enterprise,Serviços,Starter,false,12,3,4,3,2,2,1,2,15,4,1,35,Dúvida de configuração,false,false,0,102.97,Linux,Chrome
ACC-11724,SMB,SaaS,Starter,false,6,3,1,4,2,0,0,1,13,2,1,51,Integração bancária,false,false,1,77.01,Windows,Chrome
ACC-11725,Enterprise,Serviços,Starter,true,21,6,0,3,3,4,0,2,5,6,1,17,Integração bancária,false,false,3,73.38,Windows,Chrome
ACC-11726,SMB,SaaS,Pro,false,11,3,1,2,4,0,0,1,12,4,1,16,Dúvida de configuração,false,false,9,53.65,Mac,Firefox
ACC-11727,Mid-market,Indústria,Starter,true,20,9,2,4,6,0,1,0,14,6,1,7,Integração bancária,false,false,5,138.71,Linux,Chrome
ACC-11728,Mid-market,Varejo,Enterprise,false,10,2,1,2,5,2,1,2,4,7,0,48,Integração bancária,false,false,3,34.26,Windows,Chrome
ACC-11729,Mid-market,SaaS,Starter,true,4,3,1,3,5,2,2,1,11,9,0,67,Bug de fatura,false,true,8,160.19,Windows,Chrome
ACC-11730,SMB,Varejo,Starter,true,4,4,2,2,3,0,2,2,9,4,1,43,Erro NF-e,false,false,8,106.48,Windows,Chrome
ACC-11731,SMB,Indústria,Enterprise,false,6,4,2,3,4,6,0,2,9,8,3,45,Dúvida de configuração,false,false,1,23.79,Linux,Chrome
ACC-11732,SMB,Serviços,Starter,false,6,12,1,2,2,2,2,3,12,8,1,19,Integração bancária,true,false,3,42.70,Windows,Firefox
ACC-11733,SMB,SaaS,Starter,false,1,2,2,4,5,0,0,2,8,4,0,46,Dúvida de configuração,true,false,3,129.28,Windows,Edge
ACC-11734,SMB,Indústria,Enterprise,true,15,3,1,0,8,2,1,4,14,9,1,15,Bug de fatura,false,false,2,65.71,Mac,Edge
ACC-11735,SMB,Serviços,Enterprise,true,10,3,1,1,2,3,0,2,19,3,1,44,Suporte geral,false,false,5,94.46,Windows,Chrome
ACC-11736,Mid-market,Varejo,Enterprise,false,9,6,0,0,2,2,0,0,9,7,1,21,Dúvida de configuração,false,false,4,51.74,Mac,Chrome
ACC-11737,Enterprise,Varejo,Enterprise,false,19,5,0,0,8,4,2,2,7,5,0,0,Integração bancária,true,true,6,152.70,Windows,Firefox
ACC-11738,SMB,Serviços,Starter,true,21,6,3,5,8,1,1,8,9,2,1,35,Erro NF-e,false,false,3,157.21,Windows,Chrome
ACC-11739,SMB,Indústria,Pro,true,4,6,2,4,8,1,2,3,6,3,1,30,Erro NF-e,false,false,2,60.17,Windows,Chrome
ACC-11740,SMB,Varejo,Starter,false,21,4,3,8,5,2,0,4,6,3,0,44,Erro NF-e,false,false,0,125.72,Mac,Chrome
ACC-11741,SMB,Varejo,Starter,true,8,5,2,1,3,2,2,4,11,4,1,28,Erro NF-e,false,false,0,114.91,Windows,Chrome
ACC-11742,Mid-market,Serviços,Starter,true,2,2,2,5,2,5,1,2,9,7,0,27,Bug de fatura,false,false,8,201.53,Windows,Firefox
ACC-11743,Enterprise,Varejo,Pro,true,11,4,4,3,4,2,2,1,8,8,0,33,Dúvida de configuração,false,false,9,117.21,Windows,Firefox
ACC-11744,Enterprise,Varejo,Enterprise,false,3,3,2,2,4,1,4,5,8,8,1,9,Integração bancária,false,false,1,48.51,Mac,Chrome
ACC-11745,SMB,SaaS,Starter,true,13,4,0,7,7,1,1,0,14,5,0,55,Dúvida de configuração,false,false,0,71.36,Linux,Firefox
ACC-11746,SMB,SaaS,Starter,false,23,11,2,4,1,0,0,2,11,5,2,51,Erro NF-e,false,false,5,73.85,Windows,Chrome
ACC-11747,Mid-market,Varejo,Starter,true,17,9,2,6,3,5,1,1,9,4,0,65,Suporte geral,true,false,10,23.28,Windows,Firefox
ACC-11748,SMB,Varejo,Enterprise,false,5,4,1,4,4,1,0,0,12,9,1,18,Erro NF-e,false,false,7,177.36,Linux,Chrome
ACC-11749,SMB,Serviços,Starter,false,10,6,0,3,4,0,0,3,5,3,0,28,Erro NF-e,false,false,5,167.78,Mac,Chrome
ACC-11750,Mid-market,Varejo,Enterprise,false,14,2,1,1,1,2,2,1,18,10,0,49,Dúvida de configuração,true,false,1,8.14,Windows,Chrome
ACC-11751,Enterprise,Serviços,Starter,true,4,6,1,4,2,2,0,0,8,3,1,35,Dúvida de configuração,false,false,6,123.95,Windows,Edge
ACC-11752,Mid-market,Varejo,Starter,true,2,6,4,2,5,0,1,3,10,4,0,52,Dúvida de configuração,false,false,0,140.53,Windows,Chrome
ACC-11753,SMB,Serviços,Pro,true,13,5,2,1,9,2,0,1,11,2,1,35,Integração bancária,true,false,1,162.80,Windows,Chrome
ACC-11754,SMB,Varejo,Enterprise,false,11,7,2,2,4,1,1,0,8,1,1,30,Erro NF-e,false,false,10,80.89,Windows,Safari
ACC-11755,Mid-market,SaaS,Starter,true,18,6,2,5,5,1,0,5,6,3,0,48,Integração bancária,false,false,10,152.73,Windows,Firefox
ACC-11756,Enterprise,Varejo,Starter,false,17,7,2,5,5,4,3,2,9,2,0,22,Erro NF-e,false,false,0,186.70,Windows,Chrome
ACC-11757,SMB,Varejo,Pro,false,22,6,1,2,5,4,5,4,8,6,1,40,Dúvida de configuração,false,false,6,70.94,Windows,Safari
ACC-11758,SMB,Serviços,Pro,true,6,2,1,4,4,1,1,1,12,9,0,23,Bug de fatura,false,false,1,80.63,Windows,Firefox
ACC-11759,Mid-market,SaaS,Pro,true,20,6,2,6,3,4,2,0,7,5,0,19,Erro NF-e,false,false,5,111.12,Windows,Chrome
ACC-11760,Mid-market,Varejo,Starter,true,6,5,4,2,6,0,1,1,12,6,1,18,Erro NF-e,false,false,10,76.71,Windows,Chrome
ACC-11761,Enterprise,SaaS,Enterprise,true,18,5,0,2,9,1,4,0,10,4,1,35,Suporte geral,false,false,9,126.60,Windows,Chrome
